도시명,시군구,학교명,학교 학생 수,최종 동질성 지수(H_m),소비 획일성 지수,소비 1위 업종,소비 2위 업종,소비 3위 업종,사회 문화 획일성 지수,진로 획일성 지수,진로 노출 획일성 지수,학구 순전입률
대전광역시,서구,대전관저초등학교,413,0.8133688321,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.30762954,1,0.3423,-0.01937
대전광역시,유성구,대전송강초등학교,451,0.8133617342,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.67526164,1,0.346,-0.1762
대전광역시,서구,대전도마초등학교,545,0.8133603978,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.30620489,1,0.3423,-0.0422
대전광역시,동구,산내초등학교,549,0.8132403807,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.44042805,1,0.3712,0.005703
대전광역시,유성구,대전전민고등학교,630,0.8120727011,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68665079,0.9933619175,0.346,-0.00201
대전광역시,중구,대전태평중학교,468,0.800623104,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.56860399,0.2525039441,0.3428,0.005216
대전광역시,중구,충남여자중학교,992,0.7987808899,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.57126344,0.4220062642,0.3428,0.005216
대전광역시,서구,대전호수초등학교,934,0.7986032234,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",93.80364884,1,0.3423,-0.02998
대전광역시,서구,대전삼육초등학교,557,0.7986032234,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",93.80364884,1,0.3423,-0.005385996409
대전광역시,중구,대전성모초등학교,637,0.7906936825,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.57895343,1,0.3428,-0.009419152276
대전광역시,중구,대전버드내초등학교,739,0.7906411549,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.57007668,1,0.3428,-0.01353
대전광역시,중구,대전신평초등학교,424,0.7906254426,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.56742138,1,0.3428,-0.04009
대전광역시,중구,대전산성초등학교,472,0.7906079387,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.56446328,1,0.3428,-0.04554
대전광역시,중구,대전태평초등학교,526,0.7906023775,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.56352345,1,0.3428,-0.03042
대전광역시,서구,대전신계중학교,614,0.7883510338,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.31831379,0.6498213873,0.3423,0.003177
대전광역시,동구,대전가오초등학교,649,0.7686696977,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.44780945,1,0.3712,-0.0416
대전광역시,동구,대전신흥초등학교,1201,0.7686598592,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.44611851,1,0.3712,-0.02167
대전광역시,동구,대전용운초등학교,510,0.768658295,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.44584967,1,0.3712,-0.02518
대전광역시,동구,동대전초등학교,535,0.7686317821,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.44129283,1,0.3712,-0.04042
대전광역시,동구,대전용전초등학교,618,0.7686173876,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.43881877,1,0.3712,-0.01618
대전광역시,동구,대전가양초등학교,532,0.7686167505,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.43870927,1,0.3712,-0.01552
대전광역시,서구,대전느리울중학교,712,0.7611622813,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.31950936,0.7114129996,0.3423,-0.00244
대전광역시,동구,대전용운중학교,410,0.7586351792,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.44849593,0.9528948228,0.3712,-0.000016
대전광역시,서구,대전괴정고등학교,819,0.7570762363,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.31397599,0.6849866304,0.3423,-0.00201
대전광역시,대덕구,대전매봉초등학교,587,0.7567971613,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.74118569,1,0.3436,-0.01546
대전광역시,대덕구,대전새여울초등학교,1059,0.756796521,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.74107523,1,0.3436,-0.02361
대전광역시,대덕구,대전송촌초등학교,633,0.7567939267,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.7406277,1,0.3436,-0.00948
대전광역시,대덕구,대전중리초등학교,443,0.7567232571,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.72843642,1,0.3436,-0.02966
대전광역시,서구,대전구봉고등학교,745,0.7539185058,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.30373378,0.6642067811,0.3423,-0.00201
대전광역시,서구,대전내동중학교,553,0.7512237776,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.32217782,0.3743060443,0.3423,0.004272
대전광역시,유성구,대전전민중학교,598,0.7505684434,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",93.80364884,0.4068330726,0.346,0.001214
대전광역시,서구,동방고등학교,779,0.7504810334,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.3252884,0.6394505796,0.3423,-0.00201
대전광역시,서구,대전봉우중학교,683,0.7481440096,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.32309566,0.6229043563,0.3423,-0.00244
대전광역시,서구,대전도안중학교,755,0.7476985137,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.31905298,0.6198750878,0.3423,-0.00287
대전광역시,서구,대전둔산여자고등학교,831,0.7474093768,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.32218652,0.617632807,0.3423,-0.00201
대전광역시,서구,서일고등학교,574,0.7448410172,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",93.80364884,0.7086086331,0.3423,-0.00201
대전광역시,중구,대전동산고등학교,767,0.744733064,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.57652325,0.7594217989,0.3428,-0.00201
대전광역시,서구,대전구봉중학교,654,0.7445519492,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.32088379,0.5966293186,0.3423,-0.00244
대전광역시,유성구,대전노은중학교,816,0.7427597114,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68973203,0.5830683061,0.346,-0.00633
대전광역시,서구,서대전고등학교,590,0.739331518,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.32022034,0.5563504449,0.3423,-0.00201
대전광역시,서구,대전갑천중학교,763,0.7385833922,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.32350502,0.5501835946,0.3423,-0.0069
대전광역시,유성구,중일고등학교,679,0.7349883608,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.69201816,0.5205107397,0.346,-0.00201
대전광역시,유성구,대전하기중학교,487,0.7339294576,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.6820486,0.5120323583,0.346,-0.00633
대전광역시,서구,대전제일고등학교,557,0.7334729155,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.32460622,0.5074454525,0.3423,-0.00201
대전광역시,서구,대전외국어고등학교,696,0.732309624,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.32604215,0.4971791464,0.3423,-0.002873563218
대전광역시,유성구,대전지족고등학교,953,0.7318923374,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68950227,0.4937898403,0.346,-0.00201
대전광역시,서구,대전복수고등학교,648,0.7310771475,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.30951029,0.4871559833,0.3423,-0.00201
대전광역시,서구,대전관저중학교,782,0.7303380334,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.3210324,0.479764717,0.3423,-0.00285
대전광역시,서구,대전관저고등학교,701,0.729423503,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.31748978,0.4715601115,0.3423,-0.00201
대전광역시,유성구,대전덕명중학교,432,0.7291595129,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68682716,0.4690701523,0.346,-0.01157
대전광역시,유성구,대전지족중학교,636,0.728913666,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68880713,0.4666488693,0.346,-0.00633
대전광역시,유성구,대전봉명중학교,583,0.7282040988,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68042138,0.4604824577,0.346,-0.00287
대전광역시,서구,서일여자고등학교,483,0.7272797328,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.32561974,0.4507350249,0.3423,-0.00201
대전광역시,유성구,대전용산고등학교,849,0.7249607731,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68200667,0.4285715941,0.346,-0.00201
대전광역시,유성구,대전두리중학교,549,0.7245150629,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68328537,0.4239376811,0.346,-0.00464
대전광역시,유성구,유성고등학교,1004,0.7243842055,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68303984,0.4226107015,0.346,-0.00201
대전광역시,유성구,대전어은중학교,442,0.7228939216,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68545852,0.4068394824,0.346,-0.00945
대전광역시,유성구,대전외삼중학교,821,0.7226750448,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68812789,0.4043081747,0.346,-0.00633
대전광역시,서구,한밭고등학교,791,0.7224739863,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.31857185,0.4022020511,0.3423,-0.00201
대전광역시,서구,대전둔산중학교,535,0.722387563,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.31080062,0.4018287719,0.3423,-0.0025
대전광역시,유성구,대전반석고등학교,879,0.720355207,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.67707281,0.3795007557,0.346,-0.00201
대전광역시,서구,대전대신고등학교,1041,0.7203140226,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",93.80364884,0.5352673128,0.3423,-0.01152737752
대전광역시,중구,대전중앙고등학교,471,0.7200555394,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.80364884,0.5891261992,0.3428,-0.00201
대전광역시,유성구,대전도안고등학교,948,0.7199443706,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68948383,0.3738321758,0.346,-0.00201
대전광역시,유성구,유성중학교,907,0.7194447966,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68858986,0.3680867685,0.346,-0.00287
대전광역시,서구,대전둔원중학교,494,0.718920245,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.31890283,0.3619576072,0.3423,-0.0025
대전광역시,서구,대전괴정중학교,548,0.7184559156,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.32091727,0.3562195884,0.3423,-0.0025
대전광역시,서구,대전둔원고등학교,774,0.7184379537,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.31924806,0.3561376226,0.3423,-0.00201
대전광역시,중구,대전고등학교,910,0.7184124535,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.56461538,0.5884935891,0.3428,-0.00201
대전광역시,중구,대전한빛고등학교,573,0.7177460169,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.57883653,0.5829096281,0.3428,-0.00201
대전광역시,서구,충남고등학교,876,0.7171914914,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.31748706,0.3408797848,0.3423,-0.00201
대전광역시,서구,대전만년고등학교,718,0.7168348521,0.264,"일반 교습학원 (950,562,442원 / 48.76%)","기타 교육기관 (195,956,852원 / 10.05%)","도서관, 사적지 및 유사 여가관련 서비스업 (181,033,750원 / 9.29%)",96.32142897,0.3360098768,0.3423,-0.00201
대전광역시,중구,남대전고등학교,653,0.7159708213,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.80364884,0.5584577882,0.3428,-0.00201
대전광역시,중구,대전대성중학교,444,0.7151049503,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.5784985,0.2431260633,0.3428,0.005216
대전광역시,유성구,대전노은고등학교,610,0.7148537134,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68316393,0.3103107039,0.346,-0.00201
대전광역시,중구,대전여자중학교,526,0.7143531616,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.57112801,0.5577302198,0.3428,-0.00137
대전광역시,유성구,대덕중학교,528,0.7114207113,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.68289899,0.2587077181,0.346,-0.00945
대전광역시,유성구,대전원신흥중학교,969,0.7106090068,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",93.80364884,0.4738582095,0.346,-0.00287
대전광역시,동구,명석고등학교,695,0.7084333501,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.4492446,0.6826940905,0.3712,-0.00201
대전광역시,중구,대전성모여자고등학교,537,0.7074537736,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.57875854,0.5017738496,0.3428,-0.00201
대전광역시,대덕구,대전이문고등학교,479,0.7038887636,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.74382463,0.7322334062,0.3436,-0.00201
대전광역시,유성구,유성생명과학고등학교,544,0.7033826721,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",96.64765686,0.02720712877,0.346,-0.007352941176
대전광역시,중구,호수돈여자고등학교,614,0.7019458465,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.57457112,0.4532492479,0.3428,-0.00201
대전광역시,중구,대전여자상업고등학교,438,0.7001662014,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.80364884,0.1188824672,0.3428,0.006849315068
대전광역시,유성구,대덕고등학교,581,0.6999429453,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",93.80364884,0.3664306202,0.346,-0.00201
대전광역시,중구,대전신일여자고등학교,433,0.6991586414,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.57846035,0.1403442192,0.3428,0.006928406467
대전광역시,중구,충남여자고등학교,951,0.6980659348,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.56247459,0.4165602728,0.3428,-0.00201
대전광역시,유성구,유성여자고등학교,561,0.6956302349,0.214,"일반 교습학원 (508,945,989원 / 43.41%)","기타 교육기관 (112,787,846원 / 9.62%)","도서관, 사적지 및 유사 여가관련 서비스업 (86,197,440원 / 7.35%)",93.80364884,0.3133036567,0.346,-0.00201
대전광역시,중구,대전대성고등학교,1002,0.6951586556,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.57600798,0.3853047074,0.3428,-0.01796407186
대전광역시,동구,대전가양중학교,511,0.6924126269,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.44064905,0.5760877754,0.3712,-0.000016
대전광역시,동구,대전은어송중학교,665,0.6920391882,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.44196742,0.5733274172,0.3712,-0.00137
대전광역시,중구,대전대흥초등학교,492,0.6903559174,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.57457995,0.329566855,0.3428,-0.03659
대전광역시,동구,우송고등학교,814,0.6885823862,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.43861998,0.5479495896,0.3712,-0.00201
대전광역시,동구,대전가오중학교,534,0.6816119724,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.45000624,0.4922730553,0.3712,-0.00137
대전광역시,대덕구,동대전고등학교,933,0.6797814844,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.7322801,0.5802019886,0.3436,-0.00201
대전광역시,동구,보문고등학교,605,0.6788868808,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.45389807,0.4689125482,0.3712,-0.00201
